term,snippet,lead_paragraph,abstract,source,print_page,headline__main,headline__print_headline,pub_date,news_desk,section_name,document_type,web_url,type_of_material,word_count,_id
Refugee Crisis,With France  Germany and possibly Italy going to the polls  analysts have long wondered whether an act of terrorism could jolt electoral dynamics.,LONDON — The terrorist attack in London  with its combination of random deaths and the strong symbolism of Parliament shut down  comes in an important election year in critical European countries  as well as at a moment of high anxiety — about the rise of populism  migration and the integration of Muslims.,With France  Germany and possibly Italy going to the polls  analysts have long wondered whether an act of terrorism could jolt electoral dynamics.,The New York Times,8,London Attack Echoes  Faintly  in a Europe Anxious but Inured,Attack Echoes  Faintly  in a Europe Anxious but Inured,2017-03-23T22:23:30+0000,Foreign,World,article,https://www.nytimes.com/2017/03/23/world/europe/london-attack-europe-anxious.html,News,,nyt://article/0de9b893-2346-5d56-9392-a6107378e029
Refugee Crisis,Buch  Germany  may not be the place people imagine when they think about far-right populism. A Times reporter traveled there to find out why the movement has such pull.,BUCH  Germany — Buch  a small community on the outskirts of Berlin  seems at first glance to be the kind of place Goldilocks would declare “just right.” It is not too rich or too poor  not too expensive or too scruffy  not too close to the crowded city center but not so far that its tree-lined streets of tidy apartments are beyond a daily commute.,Buch  Germany  may not be the place people imagine when they think about far-right populism. A Times reporter traveled there to find out why the movement has such pull.,The New York Times,4,How a Sleepy German Suburb Explains Europe’s Rising Far-Right Movements,In a Cozy Berlin Suburb  Understanding the Rise of the Far Right,2017-03-20T09:30:25+0000,Foreign,World,article,https://www.nytimes.com/2017/03/20/world/europe/how-a-sleepy-german-suburb-explains-europes-rising-far-right-movements.html,News,,nyt://article/639ed65f-0f92-511d-a098-392c40fab468
Refugee Crisis,A fund created by the United Nations to help Haiti combat cholera  a disease introduced by peacekeepers in 2010  has little money. It is supposed to have $400 million.,When the leader of the United Nations apologized to Haitians for the cholera epidemic that has ravaged their country for more than six years — caused by infected peacekeepers sent to protect them — he proclaimed a “moral responsibility” to make things right.,A fund created by the United Nations to help Haiti combat cholera  a disease introduced by peacekeepers in 2010  has little money. It is supposed to have $400 million.,The New York Times,5,After Bringing Cholera to Haiti  U.N. Can’t Raise Money to Fight It,After Causing Haiti’s Cholera Crisis  U.N. Can’t Raise Money to Fight It,2017-03-19T22:49:22+0000,Foreign,World,article,https://www.nytimes.com/2017/03/19/world/americas/cholera-haiti-united-nations.html,News,,nyt://article/280525c8-1fc2-543c-9f3b-108ed99ee2d3
Refugee Crisis,As Secretary of State Rex W. Tillerson heads to Beijing  his interactions with his hosts  and whether he takes a hard line with China over its support for North Korea  will be closely watched.,BEIJING — Secretary of State Rex W. Tillerson signaled on Friday that the Trump administration was prepared to scrap nearly a decade of United States policy toward North Korea in favor of a more aggressive effort to eliminate the country’s nuclear weapons program. Whether that means pre-emptive action  which he warned was “on the table ” will depend a great deal on how China responds.,As Secretary of State Rex W. Tillerson heads to Beijing  his interactions with his hosts  and whether he takes a hard line with China over its support for North Korea  will be closely watched.,The New York Times,1,All Eyes on China as U.S. Signals New Tack on North Korea,As U.S. Shifts on Korea  China Holds Cards  Too,2017-03-17T21:00:26+0000,Foreign,World,article,https://www.nytimes.com/2017/03/17/world/asia/all-eyes-on-china-as-us-signals-new-tack-on-north-korea.html,News,,nyt://article/370604d4-b902-5714-ac84-f41cefed56c5
Refugee Crisis,In “Dear Ijeawele ” new at No. 4 in hardcover nonfiction  Chimamanda Ngozi Adichie counsels a childhood friend on how to raise empowered girls.,Father  Heal Thyself: The Nigerian novelist and feminist thinker Chimamanda Ngozi Adichie has a new book on the hardcover nonfiction list — “Dear Ijeawele: Or  A Feminist Manifesto in 15 Suggestions” debuts at No. 4. The book began as a letter to a childhood friend  who wondered how she might raise an empowered daughter. Adichie’s customarily direct advice was  more or less  to overthrow the system: “Teach her that the idea of ‘gender roles’ is absolute nonsense ” she writes. “Do not ever tell her that she should or should not do something because she is a girl. ‘Because you are a girl’ is never a reason for anything. Ever.”,In “Dear Ijeawele ” new at No. 4 in hardcover nonfiction  Chimamanda Ngozi Adichie counsels a childhood friend on how to raise empowered girls.,The New York Times,24,Want a Feminist Daughter  Dad? Chimamanda Ngozi Adichie Has Advice for You  Too,Inside the List,2017-03-17T15:33:50+0000,BookReview,Books,article,https://www.nytimes.com/2017/03/17/books/review/want-a-feminist-daughter-dad-chimamanda-ngozi-adichie-has-advice-for-you-too.html,List,,nyt://article/9c228bef-4b2e-5efc-a7fc-2bced7b73662
Refugee Crisis,Here’s what you need to know to start your day.,Good morning. ,Here’s what you need to know to start your day.,The New York Times,,China  Kim Jong-nam  Damascus: Your Morning Briefing,,2017-03-15T18:22:23+0000,NYTNow,Briefing,article,https://www.nytimes.com/2017/03/15/briefing/china-kim-jong-nam-damascus.html,briefing,,nyt://article/7b24667c-5fd5-5ab9-9415-18e1e0bbd125
Refugee Crisis,The people pinning their hopes on the German chancellor to defend the liberal world order don’t know Angela Merkel.,CAMBRIDGE  England — The crisis of Western liberalism just seems to get deeper: first Brexit  then the election of Donald Trump. Last December  a far-right figure came within a whisker of entering the imperial palace in Vienna  and Italy’s young technocratic prime minister resigned after losing a referendum on constitutional reform. Far-right parties now lead the polls in forthcoming elections in the Netherlands and France.,The people pinning their hopes on the German chancellor to defend the liberal world order don’t know Angela Merkel.,International New York Times,,Will Angela Merkel Save the West? Don’t Count on It,Angela Merkel is not your liberal hero,2017-03-15T11:09:21+0000,OpEd,Opinion,article,https://www.nytimes.com/2017/03/15/opinion/will-angela-merkel-save-the-west-dont-count-on-it.html,Op-Ed,,nyt://article/9a5ce170-130f-5a03-bfcc-d28cf798a457
Refugee Crisis,Our correspondent Patrick Kingsley shares the story of a curious gift he received from Turkish diplomats that sets the tone for this tumultuous moment in the country’s civic life.,In the first of a series  our correspondent takes us behind the scenes of today’s Turkey  a nation in crisis facing a crackdown on rights.,Our correspondent Patrick Kingsley shares the story of a curious gift he received from Turkish diplomats that sets the tone for this tumultuous moment in the country’s civic life.,The New York Times,,A Message From Turkey  a Nation Under Pressure,,2017-03-15T09:00:30+0000,Foreign,World,article,https://www.nytimes.com/2017/03/15/world/europe/a-message-from-turkey-a-nation-under-pressure.html,News,,nyt://article/60dc8771-a0ae-5d8c-bb79-269b0c803e1c
Refugee Crisis,Its cruelty toward refugees defies international law  yet it has paid no penalty for its actions.,Hungary’s cruel treatment of refugees has reached a new low. On Tuesday  in defiance of international law  the Parliament approved the mass detention of asylum seekers  including children  in guarded camps enclosed with razor wire. The European Union has said in a directive that “Member States shall not hold a person in detention for the sole reason that he or she is an applicant” for asylum; moreover  Hungary’s treatment of refugee children defies international law.,Its cruelty toward refugees defies international law  yet it has paid no penalty for its actions.,International New York Times,14,Hungary Plays the E.U.,Hungary Plays the E.U.,2017-03-13T13:27:21+0000,Editorial,Opinion,article,https://www.nytimes.com/2017/03/13/opinion/hungary-plays-the-eu.html,Editorial,,nyt://article/d024ba4e-0fc0-5204-8c72-e7df072322da
Refugee Crisis,Wednesday: Advice from fitness instructors  International Women’s Day  and a lesson on orchids.,Updated  11:06 a.m.,Wednesday: Advice from fitness instructors  International Women’s Day  and a lesson on orchids.,The New York Times,,New York Today: Workout Tips From Top Trainers,,2017-03-08T11:05:46+0000,Metro,New York,article,https://www.nytimes.com/2017/03/08/nyregion/new-york-today-workout-tips-from-top-trainers.html,briefing,,nyt://article/45c9185e-06b2-55be-ab73-c561f934e372
Refugee Crisis,Mr. Hamid’s “Exit West” seems poised to become one of this year’s most important literary works.,In an unnamed  war-ravaged city in the Muslim world  two young lovers face a wrenching choice. They can stay in their barricaded apartment as their country descends into sectarian bloodshed and chaos  or entrust their lives and fortunes to a human smuggler who promises to spirit them to safety through a magic portal in an abandoned dentist’s office. The couple choose the mysterious doorway and are instantly transported to a Greek island  where they find themselves among hundreds of other desperate refugees.,Mr. Hamid’s “Exit West” seems poised to become one of this year’s most important literary works.,The New York Times,1,Global Migration Meets Magic in Mohsin Hamid’s Timely Novel,Novelist Defies Laws of Physics,2017-03-07T19:29:29+0000,Culture,Books,article,https://www.nytimes.com/2017/03/07/arts/exit-west-mohsin-hamid-refugee-.html,News,,nyt://article/b39dae64-0310-5ccd-aeb6-f5e658bbb879
Refugee Crisis,A suspension of refugee admissions to the United States puts in doubt an Obama administration program meant to aid Central American children.,SAN SALVADOR — Veronica picked up some modeling clay  molded it into little human figures with her hands — and then dug holes into the sculpture’s face.,A suspension of refugee admissions to the United States puts in doubt an Obama administration program meant to aid Central American children.,The New York Times,1,Trump’s New Ban Leaves Few Spots for Refugees  Even the Hunted,Options for Sanctuary in U.S. Dwindle Even for the Hunted,2017-03-07T10:00:41+0000,Foreign,World,article,https://www.nytimes.com/2017/03/07/world/americas/trump-refugee-ban-children-central-america.html,News,,nyt://article/1d96097d-179c-5e56-a993-7d033232136b
