term,snippet,lead_paragraph,abstract,source,print_page,headline__main,headline__print_headline,pub_date,news_desk,section_name,document_type,web_url,type_of_material,word_count,_id
Syria Refugee,Alaa Mousa  who worked in a prison  is expected to be charged with crimes against humanity. He is the third former Syrian official to be detained in Germany.,BERLIN — A Syrian doctor living in Germany has been arrested on accusations that he tortured a detainee in a secret military prison in his home country  the latest example of efforts to hold accountable former Syrian officials who entered Germany as refugees.,Alaa Mousa  who worked in a prison  is expected to be charged with crimes against humanity. He is the third former Syrian official to be detained in Germany.,The New York Times,,Syrian Doctor Accused of Torture Is Arrested in Germany,,2020-06-22T14:25:31+0000,Foreign,World,article,https://www.nytimes.com/2020/06/22/world/europe/syria-doctor-torture-germany.html,News,,nyt://article/9fb5af77-af88-538f-b992-6f866b24c44b
Syria Refugee,The young pastor wasn’t sure his congregation would like what he had to say and had no idea where it would lead all of them. He found himself at a crossroads of God  Alabama and Donald Trump.,WILLIAMS  Ala. — In early 2017  a pastor in the Alabama countryside named Chris Thomas prepared to give his Sunday sermon. President Trump had been inaugurated the week before  and the new administration was already making headlines with a travel ban that included refugees from Syria.,The young pastor wasn’t sure his congregation would like what he had to say and had no idea where it would lead all of them. He found himself at a crossroads of God  Alabama and Donald Trump.,The New York Times,1,The Walls of the Church Couldn’t Keep the Trump Era Out,Culture Wars Reach the Pews  and Empty Them,2020-06-20T09:00:24+0000,Politics,U.S.,article,https://www.nytimes.com/2020/06/20/us/politics/evangelical-church-trump-alabama.html,News,,nyt://article/37b4b1a6-cd9e-55a4-9f34-f9295dcdf1d4
Syria Refugee,The loss of income caused by the pandemic could increase the number of people suffering acute hunger to more than quarter a billion by December.,ROME — The coronavirus pandemic and its punitive economic effects are about to set off the next global hunger crisis.,The loss of income caused by the pandemic could increase the number of people suffering acute hunger to more than quarter a billion by December.,The New York Times,27,After the Pandemic  a Global Hunger Crisis,The Global Hunger Threat,2020-06-12T09:00:31+0000,OpEd,Opinion,article,https://www.nytimes.com/2020/06/12/opinion/coronavirus-global-hunger.html,Op-Ed,,nyt://article/eecd7580-c180-577a-a89a-d6773693e6c6
Syria Refugee,A history of discrimination has been brought to the surface. But so far  charges of systemic racism have been met mostly with official denial.,PARIS — The killing of George Floyd has resonated in Europe  drawing thousands of demonstrators into the streets of cities like Paris  London and Berlin. Statues of colonizers and slave traders have been pulled down or defaced.,A history of discrimination has been brought to the surface. But so far  charges of systemic racism have been met mostly with official denial.,The New York Times,9,George Floyd Protests Inspire Fresh Scrutiny of Policing in Europe  Too,Protests Put Europe’s Own Police Under Scrutiny,2020-06-12T04:00:17+0000,Foreign,World,article,https://www.nytimes.com/2020/06/12/world/europe/george-floyd-protests-europe-police.html,News,,nyt://article/02e6efea-6896-5352-b018-d311a041677b
Syria Refugee,In their final “Trip” movie  Steve Coogan and Rob Brydon retrace Odysseus’ journey with laughs  vocal imitations and nonsense.,The history of movies is also a history of armchair tourism  starting in the 19th century with the Lumière Brothers’ one-minute tours of the world. An obvious attraction of Michael Winterbottom’s four  rather lengthier “Trip” movies with Steve Coogan and Rob Brydon is that they give you the opportunity to ooh and ahh at striking sites  much as you would on a cruise but without paying full freight and elbowing through hordes of strangers. At their best  the movies offer appealing virtual getaways.,In their final “Trip” movie  Steve Coogan and Rob Brydon retrace Odysseus’ journey with laughs  vocal imitations and nonsense.,The New York Times,5,‘The Trip to Greece’ Review: Men of Twists  Turns and Familiar Jokes,En Route With a Hollow Trojan Nag,2020-05-20T17:50:03+0000,Weekend,Movies,article,https://www.nytimes.com/2020/05/20/movies/the-trip-to-greece-review.html,Review,,nyt://article/a486f3c7-95ef-54c3-abfd-98399f7c5192
Syria Refugee,Axe teaches his son a valuable lesson in economics. Chuck offers a lesson in family values  but not really.,“Billions” is a show that seems to appreciate pro wrestling  as seen in the fandom of its dudebro character Mafee and the recent cameo by Becky Lynch. So I hope it’s not too indulgent to quote one of the great heel wrestlers  Ted DiBiase  better known as the Million Dollar Man  as a kind of epigraph for this episode: “Everybody’s got a price.”,Axe teaches his son a valuable lesson in economics. Chuck offers a lesson in family values  but not really.,The New York Times,,‘Billions’ Season 5  Episode 3 Recap: Subjugate and Conquer,,2020-05-18T02:00:05+0000,Culture,Arts,article,https://www.nytimes.com/2020/05/17/arts/television/billions-episode-3-recap.html,Review,,nyt://article/eee54bb9-d874-524c-8884-d4d768025279
Syria Refugee,Bad planning  corruption and the sudden shock of a pandemic have caused the Lebanese currency to crash and consumer prices to jump. Hunger looms.,BEIRUT  Lebanon — Flawed policies and sudden shocks have thrust Lebanon into its worst economic crisis in decades  with its currency collapsing  businesses shutting  prices for basic goods skyrocketing and the threat of hunger looming for its poorest people.,Bad planning  corruption and the sudden shock of a pandemic have caused the Lebanese currency to crash and consumer prices to jump. Hunger looms.,The New York Times,18,Lebanon’s Economic Crisis Explodes  Threatening Decades of Prosperity,Lebanese Face ‘Serious Downgrade in Lifestyle’,2020-05-10T17:25:11+0000,Foreign,World,article,https://www.nytimes.com/2020/05/10/world/middleeast/lebanon-economic-crisis.html,News,,nyt://article/6d137591-4bfe-59dc-9458-49b13dc53b16
Syria Refugee,Coronavirus cases soar past 4 million as China finds a new cluster near Russia. Ethiopian troops may have shot down an aid plane in Somalia.,Worldwide  the officially reported number of coronavirus cases has soared above four million people across 177 countries  and more than a quarter million people have died  according to a New York Times database. ,Coronavirus cases soar past 4 million as China finds a new cluster near Russia. Ethiopian troops may have shot down an aid plane in Somalia.,The New York Times,,Boris Johnson Announces a Coronavirus Quarantine for Travelers to U.K.: Live Coverage,,2020-05-10T04:02:41+0000,Foreign,World,article,https://www.nytimes.com/2020/05/10/world/coronavirus-live-world-news-tracker.html,News,,nyt://article/c0e44b82-8659-5e70-90bc-3ed239123d83
Syria Refugee,The E.U. accused Poland and Hungary of undermining democracy — and gave them billions in aid. Iran may be executing prisoners who feared infection.,From Iraq to Venezuela  nations reliant on oil sales have seen the combination of the price collapse and the coronavirus pandemic create new threats of poverty and political instability.,The E.U. accused Poland and Hungary of undermining democracy — and gave them billions in aid. Iran may be executing prisoners who feared infection.,The New York Times,,Economic Chaos Fuels Hunger and Strongmen,,2020-04-22T04:03:48+0000,Foreign,World,article,https://www.nytimes.com/2020/04/22/world/coronavirus-cases-world.html,News,,nyt://article/ea3bd58d-cb4a-588e-b229-7a6204ce792f
Syria Refugee,A dozen writing projects — including journals  poems  comics and more — for students to try at home.,The coronavirus has transformed life as we know it. Schools are closed  we’re confined to our homes and the future feels very uncertain. Why write at a time like this?,A dozen writing projects — including journals  poems  comics and more — for students to try at home.,The New York Times,3,12 Ideas for Writing Through the Pandemic With The New York Times,Here to Help; How Students Can Write Through the Pandemic,2020-04-15T17:39:59+0000,Learning,The Learning Network,article,https://www.nytimes.com/2020/04/15/learning/12-ideas-for-writing-through-the-pandemic-with-the-new-york-times.html,News,,nyt://article/124a275e-5cdd-542b-bb3c-75f5604a5072
Syria Refugee,Acquitted in February in one trial  Osman Kavala was rearrested before he could even walk free. Now he faces indefinite jail time.,ISTANBUL — During a tumultuous day in court in February  the Turkish businessman and philanthropist Osman Kavala was unexpectedly acquitted of trying to overthrow the government and then rearrested before he could walk free.,Acquitted in February in one trial  Osman Kavala was rearrested before he could even walk free. Now he faces indefinite jail time.,The New York Times,15,From Prominent Turkish Philanthropist to Political Prisoner,The Philanthropist Who Became Turkey’s Best-Known Political Prisoner,2020-04-09T12:50:08+0000,Foreign,World,article,https://www.nytimes.com/2020/04/09/world/middleeast/osman-kavala-turkey.html,News,,nyt://article/b58e3958-5412-5e76-8649-f4aaf320edd9
Syria Refugee,Crowded camps  depleted clinics and scarce soap and water make social distancing and even hand-washing impossible for millions of refugees.,In an embattled enclave in Syria  doctors have seen patients die from what looks like the coronavirus but are unable to treat them because they lack beds  protective gear and medical professionals. A refugee camp in Bangladesh is so cramped that its population density is nearly four times that of New York City  making social distancing impossible. Clinics in a refugee camp in Kenya struggle in normal times with only eight doctors for nearly 200 000 people.,Crowded camps  depleted clinics and scarce soap and water make social distancing and even hand-washing impossible for millions of refugees.,The New York Times,8,Unprepared for the Worst: World’s Most Vulnerable Brace for Virus,Unprepared for the Worst: The World’s Most Vulnerable Are in Deep Peril,2020-03-26T13:49:39+0000,Foreign,World,article,https://www.nytimes.com/2020/03/26/world/asia/coronavirus-refugees-camps-bangladesh.html,News,,nyt://article/c8171ca7-fb34-59f8-bc06-8b6c629999b2
